Region;Regional_Unit;Museum;Month;Year;Visitors
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;9;2022;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;10;2022;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;11;2022;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;12;2022;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;1;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;2;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;3;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;4;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;5;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;6;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;7;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;8;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;9;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;10;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;11;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;12;2023;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;1;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;2;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;3;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;4;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;5;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;6;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;7;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;8;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;9;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;10;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;11;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;12;2024;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;1;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;2;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;3;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;4;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;5;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;6;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;7;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;8;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;9;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;10;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;11;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογική Συλλογή Ανάφης;12;2025;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;1998;45
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;1998;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;1998;30
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;1998;368
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;1998;829
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;1998;1303
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;1998;1720
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;1998;2398
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;1998;1140
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;1998;291
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;1998;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;1998;18
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;1999;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;1999;33
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;1999;114
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;1999;343
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;1999;647
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;1999;975
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;1999;2181
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;1999;2790
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;1999;1122
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;1999;459
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;1999;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;1999;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2000;52
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;2000;21
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;2000;36
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;2000;341
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;2000;559
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;2000;1263
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;2000;1867
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;2000;2605
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;2000;1193
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;2000;139
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;2000;39
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;2000;10
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2001;13
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;2001;21
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;2001;53
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;2001;244
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;2001;448
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;2001;1079
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;2001;1448
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;2001;2273
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;2001;1128
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;2001;288
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;2001;25
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;2001;14
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2002;26
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;2002;10
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;2002;249
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;2002;276
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;2002;721
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;2002;1100
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;2002;1698
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;2002;3298
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;2002;1234
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;2002;444
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;2002;106
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;2002;11
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2003;97
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;2003;0
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;2003;31
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;2003;344
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;2003;966
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;2003;1196
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;2003;1831
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;2003;2426
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;2003;1486
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;2003;388
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;2003;158
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;2003;79
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2004;91
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);2;2004;96
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);3;2004;201
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);4;2004;506
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);5;2004;1050
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);6;2004;982
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);7;2004;1743
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);8;2004;1599
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);9;2004;1381
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);10;2004;348
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);11;2004;12
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);12;2004;139
Νοτίου Αιγαίου;Κυκλάδων;Αρχαιολογικό Μουσείο Άνδρου (Χώρα);1;2005;73
